"sampling_size","seed","rf_cum_3_day_p_value","temperature_p_value","ws_p_value","deg_from_north_p_value","dow_p_value","working_days_p_value","hour_p_value","pre_peak_hour_p_value","pm10_p_value","duration","trial_number","mean_p_value"
1000,2068,0.923119973189753,0.605403134513456,0.495991497576189,0.361855565295434,0.999983510697666,0.999999999999989,0.396747252963355,0.986091116466346,0.112994885866093,0,1,0.653576326285364
1000,9804,0.598983234644143,0.1694932627036,0.646722504875869,0.503110787741242,0.953461361990182,0.999999999999989,0.999818783556514,0.986091116466346,0.476193521144645,0,2,0.703763841458059
1000,4016,0.359236187603557,0.190075162084443,0.494602055524641,0.138359486057602,0.941640714035972,0.941640714035975,0.285255739782766,0.999999999412821,0.51492017861579,0,3,0.540636693017063
1000,7791,0.944304131825683,0.537688630684065,0.799200157948712,0.355836955567982,0.576972089980902,1,0.544225317917153,0.999999999412821,0.29450299069917,0,4,0.672525586004054
1000,7362,0.14465269133216,0.831392419733231,0.920136261067193,0.866084622611677,0.7328485007346,0.999999999999998,0.96746061290686,0.999999677800455,0.824174826018177,0,5,0.809638845800484
1000,4269,0.0735356553259615,0.394486619042742,0.34295685875049,0.448664598490569,0.999761375238387,1,0.68449417583272,1,0.0745462869386738,0,6,0.55760506329106
1000,7333,0.917912681075708,0.880027169539962,0.861514634094874,0.952771887840413,0.999999999969835,1,0.801522533179838,0.999991509720576,0.987794149303218,0,7,0.933503840524936
1000,8930,0.861446438950332,0.522082581675617,0.330294323681737,0.323414653069365,0.92666454196608,1,0.602940235265871,1,0.905638904291821,0,8,0.71916463098898
1000,7261,0.996853208065172,0.271939546784974,0.40299276965348,0.666569578961665,0.455764139154313,1,0.999616010876983,0.933803334666968,0.139244040136506,0,9,0.651864736477785
1000,4064,0.690623380343054,0.201040659325251,0.896954154711355,0.33739566958737,0.591918252409491,0.999982040012527,0.68449417583272,1,0.262292752950447,0,10,0.629411231685802
1000,4164,0.879452057221227,0.467101661877027,0.987415376310291,0.507018083328131,0.0144738357895111,0.964723173941164,0.851700979711324,0.999999999999776,0.151218803579702,0,11,0.647011552417573
1000,1379,0.683131522197533,0.41401801519819,0.728937192511945,0.999768261608035,0.953461361990182,0.999999999972182,0.999936067672022,0.976997597599223,0.716848829712274,0,12,0.830344316495732
1000,9070,0.484560986936966,0.718164183808667,0.308615625112038,0.703651589237267,0.998883154422197,1,0.973265837941459,0.988752780751279,0.50296128845581,0,13,0.74209504962952
1000,1113,0.244322983815521,0.871431987824618,0.987431720168822,0.56228065752211,0.973228055807809,0.99999999991172,0.628104001023435,1,0.565370292503896,0,14,0.759129966508659
1000,774,0.508673281543876,0.984521603317771,0.25239680467675,0.610054904118429,0.745895806814736,0.980934682438418,0.972608315324032,0.999653790551939,0.853049764783381,0,15,0.767532105952148
1000,6322,0.150980339237607,0.156999565997957,0.798864779214404,0.747474827244831,0.526312520152716,0.839626136196635,0.994653709094783,0.999999996984602,0.971600465213216,0,16,0.687390259926306
1000,4033,0.747504488535794,0.377044523246977,0.342376948613346,0.961299822928874,0.604894120698968,0.736203203566265,0.927576767858407,0.999991509720576,0.906192963611642,0,17,0.733676038753428
1000,3454,0.998616037823482,0.751773919045788,0.989605214306076,0.565524507916614,0.479018543740798,1,0.505073340602956,1,0.987583781826238,0,18,0.808577260584661
1000,584,0.0920020763339012,0.776766972036127,0.945794526201791,0.732628580523849,0.140495286466362,0.640549817991723,0.994723302721486,1,0.878765468326452,0,19,0.689080670066854
1000,3849,0.79867465480624,0.373190117590545,0.000433318433627705,0.866791172010883,0.8930326449069,0.999787879642115,0.718456585849931,1,0.156901578388309,0,20,0.645251994625394
1000,7972,0.798560926569648,0.974036041393659,0.546539216305743,0.595776324152327,0.162472514034016,1,0.635881623841669,0.999999894517529,0.598635767983772,0,21,0.701322478755374
1000,5542,0.945270576717275,0.455274639669006,0.859865875338136,0.635559968490757,1,1,0.410410716441653,0.986091116466346,0.798003186797581,0,22,0.78783067554675
1000,4784,0.857673937523128,0.906302495023062,0.969294057116519,0.612108617739381,0.399522572926782,0.997107475680963,0.252124043636938,0.999999996984602,0.50166262373903,0,23,0.721755091152267
1000,656,0.364812446736136,0.332784360419545,0.123060404904733,0.605248386153719,0.945471291427532,1,0.315634426999655,0.999999677800455,0.979603412430286,0,24,0.629623822985784
1000,6127,0.993637454243033,0.500881845524859,0.488977103280874,0.877314617719822,0.0796807843587395,0.0796807843587378,0.986736053676423,1,0.305293684406991,0,25,0.590244703063275
1000,1435,0.981369140948005,0.759720815625761,0.293560219802957,0.993872457067537,0.982776549551452,1,0.200185772617784,0.999999996984602,0.54808503499811,0,26,0.751063331955134
1000,5868,0.263230459497431,0.388251694556778,0.857829921067648,0.481260002554614,0.883609062652049,1,0.562604586715856,0.999999677800455,0.336552971982901,0,27,0.641482041869748
1000,1791,0.958703731977226,0.685278471256106,0.974347414810846,0.0139858936900099,0.588496919122062,0.588496919122055,0.999841696875503,0.999991509720576,0.881235801089527,0,28,0.743375373073768
1000,2253,0.942744529695209,0.644522577307348,0.948689255269526,0.225216695670062,0.983307984182267,0.999998436065482,0.891642404594393,0.972689542835105,0.748376205015553,0,29,0.817465292292772
1000,395,0.120735437136676,0.0757475132420695,0.015940052682836,0.0930698440791924,0.94659912844367,0.980934682438418,0.839014110565422,1,0.220266191154797,0,30,0.476922995527009
1000,4791,0.953777010772587,0.845440282767484,0.222462884110809,0.680848592599189,0.964060615534014,1,0.187613188596786,0.851909710264143,0.895801304772433,0,31,0.733545954379716
1000,6263,0.280024534065197,0.352403901260614,0.295780038467772,0.789035534584245,0.953461361990182,1,0.929779354636815,0.99999616196888,0.43781627679813,0,32,0.670921907085759
1000,8191,0.302416053468195,0.688061063597926,0.112117045361565,0.0437302268613857,0.964723173941162,0.964723173941164,0.484913351799389,0.999999999997198,0.0043700299874061,0,33,0.507228235439488
1000,8543,0.749472361415236,0.985947662168223,0.355784920789251,0.573872337062793,0.999850897033565,1,0.999813440343103,1,0.135716270136173,0,34,0.755606432105372
1000,5597,0.810087514448166,0.14972879486648,0.000493575573032534,0.426564172633365,0.87490247579174,0.874902475791745,0.916123170585978,0.999999894517529,0.48339171054842,0,35,0.615132642750717
1000,5595,0.985536214971769,0.151403278337618,0.391484660644437,0.689503611967543,0.999999999999999,1,0.891642404594393,1,0.0773690136326887,0,36,0.687437687127605
1000,1388,0.78799695314929,0.182930832891583,0.744507058490991,0.530068088086635,0.976510869511459,0.999999986351322,0.945263543816276,0.995394470761325,0.984089338631604,0,37,0.794084571298943
1000,9715,0.74009309361912,0.693403874408335,0.0438570856497573,0.51533649158774,0.433954871530987,0.433954871530992,0.492096078731886,0.999462476087468,0.968843219177883,0,38,0.591222451369352
1000,151,0.251200756306768,0.327566153605037,0.956152318878594,0.675415980654713,0.999999999859806,1,0.943988935814096,1,0.53005437707094,0,39,0.742708724687773
1000,2830,0.78790986513932,0.145714475805931,0.247980364382951,0.286421202193689,0.94659912844367,1,0.880342411214811,1,0.521072468419615,0,40,0.646226657288888
1000,7794,0.99998987763799,0.869789276562929,0.0244630397286706,0.023964739403556,0.84251029063304,0.996565777207427,0.349477047630225,0.8070308562832,0.678400935570803,0,41,0.621354648961982
1000,9617,0.584546608665048,0.990514563211312,0.952472399067724,0.878693495304333,0.736203203566259,0.736203203566265,0.870689020055304,0.997913181495477,0.453122671725574,0,42,0.800039816295255
1000,6698,0.110169872475971,0.0220449516804911,0.99543726347417,0.0594029648106299,0.990583795418708,1,0.275249571602958,0.136177195412275,0.982523250402431,0,43,0.507954318364181
1000,6943,0.696198251144253,0.403468535066254,0.661894953734667,0.63561733296669,0.73448887666221,0.992223257757703,0.873329519733217,0.993989026219761,0.639008567853785,0,44,0.736690924570949
1000,8405,0.968914651264746,0.912442613589662,0.934075512635146,0.388348360608024,0.999791920954838,0.999841125200303,0.0772405594074238,0.958890617750304,0.407178644715127,0,45,0.738524889569508
1000,8819,0.878130823863475,0.6198575404132,0.26712340477858,0.833235464085514,0.491396065263253,0.79356766710612,0.875646928449083,0.999999996984602,0.732156643001825,0,46,0.721234948216184
1000,5734,0.681177715347717,0.217430975067079,0.785885039204009,0.787504581746538,0.999999999999693,1,0.184493387876188,1,0.841180598942227,0,47,0.72196358868705
1000,4468,0.970943368599669,0.804871111031083,0.941209996222685,0.422028282080999,0.642310584549977,1,0.954169052322834,1,0.872067981801625,0,48,0.845288930734319
1000,688,0.791566163933014,0.746169015689643,0.53890813607598,0.927885326759368,0.433954871530987,0.433954871530992,0.610383178992143,1,0.0956301030071036,0,49,0.619827963057692
1000,6025,0.298499774436243,0.962683274752184,0.953780641737222,0.5305382627396,0.632317439640432,0.632317439640438,0.68924452593867,0.999999999412821,0.679762939708286,0,50,0.708793810889544
1000,8015,0.18208625053863,0.450015526529006,0.340840354313139,0.729989053132424,0.999914679033631,0.999982040012527,0.513764922849705,0.999999677800455,0.0776716886053179,0,51,0.588251576979426
1000,9880,0.548719652040197,0.569630795677156,0.923078546692861,0.754607509179289,0.186291651099466,1,0.604857474688697,0.655395992646283,0.157346352688982,0,52,0.599991997190326
1000,4444,0.870337342255873,0.892306743885952,0.993355600219042,0.933419196165344,0.441136202993789,0.441136202993783,0.710765177398864,0.851909710264143,0.609785781047959,0,53,0.749350217469417
1000,7667,0.942744529695209,0.527786120298903,0.302166175373698,0.992757635230132,0.992223257757704,0.992223257757703,0.758219569847277,0.988752780751279,0.248056274943466,0,54,0.749436622406152
1000,8484,0.688581425977776,0.438093454246174,0.948408399873691,0.642654972713508,0.480629256379713,0.480629256379719,0.999997320589273,1,0.483414292471929,0,55,0.684712042070198
1000,138,0.912934059006158,0.327032199639066,0.220073620399551,0.515175758759604,0.0130220648482557,0.916734661211804,0.587525440824204,0.976997597599223,0.040368392671282,0,56,0.501095977217683
1000,6387,0.312049268389053,0.613200158869655,0.149488085398487,0.753061726520585,0.880657272061447,0.991091301048885,0.974680372275749,1,0.424943048414154,0,57,0.677685692553113
1000,1029,0.822344592863795,0.669423276636005,0.905208335316296,0.997639087498825,1,1,0.633044492011421,0.993989026219761,0.317415727008814,0,58,0.81545161528388
1000,9815,0.999462833024888,0.966922706917287,0.944802232220172,0.866062216784027,0.99999927542677,1,0.85459571553376,0.958890617750304,0.353009076922994,0,59,0.882638297175578
1000,3449,0.475274818611392,0.998919280262315,0.0563882312032438,0.838798396262881,0.318787732406549,0.991091301048885,0.729378057688764,0.999991509720576,0.416153382792302,0,60,0.647198078888545
1000,2076,0.718335597375972,0.427593931627697,0.531265389780579,0.918023688050964,0.264757202591947,1,0.870689020055304,1,0.580707755917262,0,61,0.70126362059997
1000,8862,0.996997566108669,0.191988230178246,0.993565698127731,0.980406772673535,0.999998059139816,1,0.719891720117892,0.972689542835105,0.752697586825281,0,62,0.845359464000697
1000,3340,0.962639553521005,0.0131613624847629,0.114505801882987,0.973072071454423,0.917823060400511,0.999998436065482,0.838798396262881,0.999999894517529,0.642124044072988,0,63,0.718013624518063
1000,7084,0.99685670358623,0.50686999935224,0.370084823840884,0.671706733446777,0.999974199421382,1,0.245796174478009,1,0.656421186913419,0,64,0.71641220233766
1000,2546,0.395020304162984,0.552842777947432,0.808669413354047,0.565488456432927,0.964932097627616,1,0.10603038679271,0.986091116466346,0.871331357313714,0,65,0.69448954556642
1000,1404,0.818054932991617,0.397171254730984,0.632339967015665,0.744588325781009,0.770501266883955,0.999999999999989,0.910212651652419,1,0.710803634666605,0,66,0.775963559302471
1000,4311,0.622153091543447,0.891793431371935,0.65256428812887,0.387532165426117,0.980065935542624,1,0.587525440824204,0.56581895407945,0.435263661332244,0,67,0.680301885360988
1000,7154,0.959792985417004,0.667559157549151,0.998246436660364,0.727533628839968,0.994171318858636,0.999180942123033,0.0344651649007537,0.958890617750304,0.260151896517494,0,68,0.733332460957412
1000,379,0.484301031223435,0.628349611344874,0.401827797457035,0.470614604189943,0.0714846104426614,1,0.199445762038349,0.999653790551939,0.354180590929649,0,69,0.512206422019765
1000,6781,0.540252928158054,0.503043702299407,0.139424468477056,0.213075304874905,0.642310584549977,0.991091301048885,0.335127872797197,1,0.867677649374963,0,70,0.581333756842271
1000,269,0.940051003226169,0.391893499105563,0.220594528082711,0.0186335013380743,0.786497994201377,0.999841125200303,0.0580833585705909,1,0.953344595904578,0,71,0.59654884506993
1000,5415,0.443659013555996,0.635881623841674,0.0710024734511876,0.993183954293399,0.99999999998329,1,0.464168090241531,1,0.97000582861777,0,72,0.730877887109428
1000,204,0.0957178238713786,0.831195761612065,0.379574845892198,0.178678440938315,0.441136202993789,0.441136202993783,0.472058819873584,0.999949086586403,0.656667228673047,0,73,0.499568268159396
1000,9744,0.484512004690419,0.0574124009499121,0.383090138447006,0.318754041775169,0.615800634630567,0.999787879642115,0.161415864964508,0.976997597599223,0.794566264199814,0,74,0.532481869655415
1000,2510,0.96975103961856,0.91185805153675,0.623148901100054,0.94065636996536,0.881071940034838,0.881071940034833,0.905861268925916,1,0.563612731781067,0,75,0.853003582555264
1000,6592,0.638551559344573,0.659627736704865,0.97889212217484,0.999804006210983,0.540799474193956,0.580376876983521,0.993316942297742,0.999999999999776,0.119479331650446,0,76,0.7234275610623
1000,6163,0.449447691113464,0.748176615931902,0.748569833925743,0.969488558787981,0.73448887666221,1,0.813415593983203,1,0.610617678618251,0,77,0.786022761002528
1000,2085,0.284246354763888,0.108111659266211,0.194218024163237,0.100987058350311,0.945744564162537,0.945744564162534,0.50368980335158,0.999999999997198,0.218952097971862,0,78,0.47796601402104
1000,7254,0.981471186200369,0.0193502500783387,0.397883044258863,0.606767668103824,0.909324240278177,0.999982040012527,0.537584261440071,0.952696432993911,0.140844769780998,0,79,0.616211543683009
1000,2567,0.99685670358623,0.202024117140909,0.574240445592246,0.185731296740666,0.964060615534014,0.999787879642115,0.668108193515617,0.421179356713027,0.942059201943442,0,80,0.661560867823141
1000,1408,0.992913555640518,0.700860506136589,0.493324585891685,0.0994199564043946,0.580376876983515,0.580376876983521,0.768991360467379,0.60319458112354,0.925348586445572,0,81,0.638311876230746
1000,7194,0.784315289003319,0.761629934807142,0.187089228053777,0.256611047746599,0.442679887729557,1,0.345536627367069,0.851909710264143,0.678705679978765,0,82,0.589830822772264
1000,4122,0.777135592651395,0.701799326158199,0.733210298983696,0.707994499612463,0.233442051718403,0.999999999999998,0.838798396262881,0.901778012989522,0.154085367594694,0,83,0.672027060663472
1000,3235,0.0507382074035065,0.267294114978594,0.357107823812333,0.655646142832777,0.126212664001836,0.980934682438418,0.743241789459907,0.952696432993911,0.185799058931689,0,84,0.479963435205886
1000,6991,0.484301031223435,0.395340388722966,0.686332129173018,0.446927011953483,0.964723173941162,0.964723173941164,0.967753856419634,1,0.835298999481385,0,85,0.749488862761805
1000,3103,0.437637503957349,0.993651733086729,0.264306585854086,0.262462482966172,0.992223257757704,0.992223257757703,0.758219569847277,1,0.97432810514782,0,86,0.741672499597204
1000,8427,0.353346451362047,0.699711935622132,0.995176637001998,0.893233222384975,0.140495286466362,0.537487775766621,0.993961371641746,0.863434438176564,0.234468876204542,0,87,0.634590666069665
1000,5521,0.995177384646868,0.27305365529994,0.810650859452901,0.553749818588647,0.998450309062913,1,0.886201017978415,0.976997597599223,0.733534043766575,0,88,0.803090520710609
1000,3969,0.983162202253745,0.423778224475159,0.646794267060236,0.320241684568795,0.96341295044892,0.980934682438418,0.219251042152947,0.999999996984602,0.72930993201042,0,89,0.696320553599249
1000,337,0.92292247958159,0.476965381105469,0.948408399873691,0.26967546741424,0.968336631133904,0.999982040012527,0.170706462834523,0.290474311709903,0.750186784659445,0,90,0.644184217591699
1000,7809,0.740411283666711,0.248286560659352,0.967385575679229,0.774445970959445,0.980934682438417,0.980934682438418,0.939470852277684,0.999908771926877,0.250532752190713,0,91,0.764701236915205
1000,9231,0.992961654703709,0.951829024935999,0.662454529900416,0.92207332012741,0.980934682438417,0.980934682438418,0.666473278957304,1,0.802179223090711,0,92,0.884426710732487
1000,9747,0.657913805864277,0.678513427215607,0.423286840685542,0.549947951442497,0.967718381195423,0.967718381195421,0.812785785357146,0.999999677800455,0.20841065200288,0,93,0.696254989195472
1000,9793,0.80415811393035,0.730491693207145,0.984390852080897,0.669480627451904,0.981073346641967,0.997107475680963,0.183790167647599,1,0.893747540162437,0,94,0.804915535200363
1000,9484,0.702165009679459,0.265606032782886,0.66782753391081,0.968396673254159,0.376565240579355,0.992223257757703,0.467366291680686,0.999999999997198,0.846178297579727,0,95,0.698480926357998
1000,1179,0.245537222377484,0.386961458528161,0.168408681153965,0.908436670555278,0.982905776954911,0.98290577695491,0.17923733230764,1,0.580891374266837,0,96,0.603920477011021
1000,7717,0.999035930361865,0.743717900094968,0.509370700666458,0.842698426510418,0.644012093777044,1,0.873329519733217,0.997913181495477,0.684682093535189,0,97,0.810528871797182
1000,2189,0.791566163933014,0.238793336943236,0.293560219802957,0.986378120051642,0.785979956474275,0.78597995647428,0.50368980335158,1,0.715823365112597,0,98,0.677974546904842
1000,2192,0.938818881709896,0.81612684758073,0.401924801341612,0.171816580866961,0.796716167621934,0.996565777207427,0.335127872797197,1,0.240998183067434,0,99,0.633121679132577
1000,4474,0.999298574664945,0.253380548047871,0.18382620407656,0.342901454540222,0.999971305108888,0.999999085322498,0.0981656629557471,0.958890617750304,0.0524777433050093,0,100,0.543212355085783
